day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,year,month,day,sales
4,1074,1,0,0,1,0,0,2013,3,14,7931.3267
5,799,1,1,0,1,0,0,2013,8,16,7165.438
7,0,0,0,0,1,0,0,2014,8,10,18.86215
5,528,1,0,0,1,0,0,2013,11,15,5028.827
7,0,0,0,1,1,0,0,2014,10,26,-24.325785
1,675,1,0,0,1,0,0,2013,5,6,5770.9194
6,873,1,0,0,1,0,0,2014,9,6,7075.3584
6,507,1,0,0,1,0,0,2013,9,14,4691.348
2,612,1,1,1,1,0,0,2014,10,21,6347.925
4,0,0,0,1,0,0,0,2014,12,25,-7.784207
2,824,1,1,0,1,0,0,2014,3,4,8614.641
2,576,1,1,1,1,0,0,2014,1,7,6628.8506
7,0,0,0,0,1,0,0,2014,5,18,8.282148
3,341,1,0,1,1,0,0,2014,4,23,3503.9004
1,915,1,1,1,1,0,0,2015,7,13,9987.976
4,955,1,1,0,1,0,0,2013,1,10,8404.875
1,792,1,0,0,1,0,0,2014,1,13,6008.7183
7,0,0,0,0,1,0,0,2013,9,15,-1.9735644
1,651,1,1,0,1,0,0,2013,9,23,7095.0063
3,732,1,1,1,1,0,0,2014,4,16,7684.884
6,240,1,0,0,1,0,0,2015,4,18,2271.6978
3,911,1,1,0,1,0,0,2015,4,29,8981.755
2,986,1,1,0,1,0,0,2013,3,19,8972.311
1,797,1,1,0,1,0,0,2015,3,30,9431.1875
6,625,1,0,0,1,0,0,2014,7,26,5851.4546
7,0,0,0,0,1,0,0,2013,6,23,10.673623
2,1102,1,1,0,1,0,0,2014,1,7,10307.484
4,1847,1,1,0,1,0,0,2014,4,3,14069.023
7,0,0,0,0,1,0,0,2013,2,10,24.548157
6,362,1,0,0,1,0,0,2013,10,12,3375.0576
4,1153,1,0,0,1,0,0,2015,4,23,8670.865
3,429,1,1,0,1,0,0,2013,11,6,4908.8687
4,0,0,0,0,0,1,0,2014,5,29,-0.3911941
7,0,0,0,0,1,0,0,2014,8,3,-38.030495
5,0,0,0,1,0,0,0,2014,12,26,21.832981
1,1121,1,1,0,1,0,0,2013,10,7,11233.418
3,718,1,1,0,1,0,0,2014,1,22,7116.13
4,600,1,1,0,1,0,0,2013,2,21,5966.608
2,510,1,1,0,1,0,0,2013,3,19,5705.0967
7,0,0,0,0,1,0,0,2013,3,31,15.191742
7,0,0,0,0,1,0,0,2013,5,12,10.483602
1,451,1,1,0,1,0,0,2014,6,16,5531.1655
1,646,1,1,0,1,0,0,2015,5,4,7460.6367
1,527,1,1,0,1,0,0,2015,6,29,7003.6885
4,571,1,0,0,1,0,0,2014,9,11,4933.0728
5,2616,1,0,0,1,0,0,2013,2,15,13525.581
2,1452,1,0,0,1,0,0,2015,2,10,10672.309
5,718,1,0,0,1,0,0,2013,4,19,6208.6763
2,408,1,0,0,1,0,0,2013,2,12,3875.002
1,683,1,1,0,1,0,0,2015,2,16,7752.708
7,0,0,0,0,1,0,0,2013,5,26,3.3664186
7,0,0,0,0,1,0,0,2015,1,25,-27.902603
1,1255,1,0,0,1,0,0,2014,7,7,9430.642
3,560,1,0,1,1,0,0,2013,4,3,5089.2705
5,615,1,0,0,1,0,0,2013,11,29,6627.164
3,682,1,1,0,1,0,0,2015,3,4,7204.543
4,775,1,0,0,1,0,0,2014,9,11,6115.392
3,844,1,1,0,1,0,0,2013,4,10,7778.3667
4,739,1,1,1,1,0,0,2014,4,17,7546.01
7,0,0,0,0,1,0,0,2013,8,18,-28.604586
3,616,1,0,1,1,0,0,2014,12,31,5418.8174
4,437,1,1,0,1,0,0,2013,1,24,4599.7227
1,780,1,1,0,1,0,0,2014,5,19,8409.654
1,689,1,0,1,1,0,0,2013,12,23,7419.2114
3,1652,1,1,0,1,0,0,2014,10,1,13149.748
6,647,1,0,0,1,0,0,2015,5,2,6627.703
3,1193,1,1,0,1,0,0,2014,6,18,10075.97
4,602,1,1,1,1,0,0,2014,8,7,6243.8853
5,855,1,1,0,1,0,0,2015,7,17,8321.806
5,796,1,0,0,1,0,0,2013,10,4,6873.673
1,957,1,1,1,1,0,0,2013,10,21,9485.744
6,508,1,0,0,1,0,0,2013,2,9,4973.152
5,914,1,0,0,1,0,0,2015,4,24,7496.4077
1,328,1,0,0,1,0,0,2014,7,7,3539.5754
3,633,1,1,0,1,0,0,2014,1,22,6442.1387
1,1209,1,1,0,1,0,0,2013,6,3,11665.052
2,1180,1,1,0,1,0,0,2014,5,20,10167.823
7,0,0,0,0,1,0,0,2015,2,15,11.815713
5,496,1,1,0,1,0,0,2013,10,11,5468.602
6,413,1,0,0,1,0,0,2013,7,13,3914.921
3,978,1,0,0,1,0,0,2014,5,14,7552.9795
6,610,1,0,0,1,0,0,2015,4,25,5980.595
3,3241,1,0,1,1,0,0,2014,12,31,19194.145
1,1703,1,1,0,1,0,0,2013,8,12,15277.486
6,255,1,0,0,1,0,0,2014,3,15,2263.3682
4,539,1,1,0,1,0,0,2013,4,11,5604.833
3,558,1,0,0,1,0,0,2013,1,30,4916.4116
2,1058,1,1,1,1,0,0,2015,7,14,9835.878
6,398,1,0,0,1,0,0,2013,5,4,3769.6938
4,496,1,1,1,1,0,0,2014,8,21,5221.4175
1,876,1,1,1,1,0,0,2014,7,14,9539.733
7,0,0,0,0,1,0,0,2013,9,15,-1.9735644
5,432,1,0,1,1,0,0,2013,8,23,4122.732
6,946,1,0,0,1,0,0,2014,4,12,7988.459
1,716,1,1,0,1,0,0,2015,1,26,7771.7764
1,632,1,0,0,1,0,0,2014,10,13,5336.574
1,646,1,1,1,1,0,0,2014,8,4,7450.5435
1,903,1,0,1,1,0,0,2014,10,27,6901.1226
3,954,1,1,0,1,0,0,2015,6,3,9440.11
3,713,1,0,0,1,0,0,2014,3,12,5714.238
7,0,0,0,0,1,0,0,2014,8,24,-19.235113
3,544,1,0,0,1,0,0,2014,5,28,5221.6255
1,1236,1,0,0,1,0,0,2013,3,11,9006.24
7,0,0,0,0,1,0,0,2013,4,14,-5.1219583
6,381,1,0,0,1,0,0,2015,4,18,3668.2007
5,818,1,1,0,1,0,0,2013,1,25,7584.3975
5,514,1,1,0,1,0,0,2014,2,21,5446.691
3,549,1,0,1,1,0,0,2014,8,13,5004.12
6,891,1,0,0,1,0,0,2015,1,24,7739.488
2,548,1,0,0,1,0,0,2014,2,25,4753.9204
2,376,1,0,1,1,0,0,2014,9,9,3917.156
3,461,1,0,0,1,0,0,2013,3,13,4226.718
2,1544,1,1,0,1,0,0,2014,2,18,12928.585
2,824,1,1,0,1,0,0,2014,3,18,8084.92
4,536,1,0,0,1,0,0,2013,5,23,4698.2256
2,630,1,1,0,1,0,0,2014,9,30,7101.3105
6,241,1,0,0,1,0,0,2015,7,25,2400.7366
5,779,1,0,0,1,0,0,2015,2,13,6997.8184
4,775,1,0,0,1,0,0,2014,9,11,6115.392
3,941,1,1,1,1,0,0,2014,8,20,8304.758
7,0,0,0,0,1,0,0,2015,4,12,-8.486731
2,693,1,0,0,1,0,0,2013,5,7,5908.7104
4,431,1,1,1,1,0,0,2013,8,1,4820.641
4,0,0,0,1,0,0,0,2014,12,25,-7.784207
6,414,1,0,0,1,0,0,2013,7,6,3892.5994
4,848,1,1,0,1,0,0,2013,3,7,7763.7466
2,1170,1,1,0,1,0,0,2014,3,18,10064.486
2,878,1,1,0,1,0,0,2013,11,5,8735.263
2,637,1,1,0,1,0,0,2013,4,23,6502.9707
7,0,0,0,0,1,0,0,2014,4,20,-2.6122062
6,557,1,0,0,1,0,0,2013,4,20,5273.514
7,0,0,0,0,1,0,0,2013,5,26,3.3664186
7,0,0,0,0,1,0,0,2013,3,17,-2.3553789
5,559,1,0,0,1,0,0,2013,1,18,4978.0635
5,0,0,1,1,0,0,1,2013,3,29,-4.7907515
7,0,0,0,0,1,0,0,2013,12,15,-1.4397718
5,902,1,0,1,1,0,0,2013,12,27,8004.3555
2,993,1,1,0,1,0,0,2015,1,13,9037.268
2,496,1,0,0,1,0,0,2013,9,17,4372.0933
4,1466,1,0,1,1,0,0,2014,8,14,9476.838
4,466,1,0,0,1,0,0,2014,9,11,4282.172
7,0,0,0,0,1,0,0,2014,3,9,-18.183449
4,2957,1,1,0,1,0,0,2015,2,5,15822.063
4,235,1,1,0,1,0,0,2014,11,13,3066.0227
5,770,1,1,0,1,0,0,2014,6,20,7386.4727
3,545,1,1,0,1,0,0,2015,5,20,5942.451
1,628,1,1,0,1,0,0,2015,5,18,7346.589
7,0,0,0,0,1,0,0,2014,12,7,-13.871989
7,0,0,0,0,1,0,0,2013,10,20,-7.029814
3,641,1,1,0,1,0,0,2015,1,28,6627.5005
5,1174,1,1,0,1,0,0,2013,7,5,9999.014
2,1355,1,1,0,1,0,0,2014,2,4,11706.836
2,653,1,1,1,1,0,0,2013,10,8,6549.3223
2,444,1,0,0,1,0,0,2015,6,23,4593.228
2,711,1,1,1,1,0,0,2014,8,19,7302.8496
7,0,0,0,0,1,0,0,2015,2,8,7.0459995
3,887,1,1,0,1,0,0,2014,10,1,8550.625
6,533,1,0,0,1,0,0,2015,3,7,5395.42
1,1034,1,0,0,1,0,0,2015,5,11,8117.3887
1,869,1,1,0,1,0,0,2014,11,3,9573.33
3,723,1,1,0,1,0,0,2013,2,6,7025.775
6,812,1,0,0,1,0,0,2013,12,14,8208.433
5,0,0,1,1,0,0,1,2013,3,29,-4.7907515
2,435,1,1,1,1,0,0,2014,7,29,4919.2373
7,0,0,0,0,1,0,0,2013,3,3,12.969462
3,291,1,0,0,1,0,0,2013,4,17,2837.9968
4,1195,1,1,0,1,0,0,2014,10,2,10300.886
1,1351,1,1,0,1,0,0,2013,11,18,12804.551
6,646,1,0,0,1,0,0,2014,7,12,6106.0347
5,367,1,1,1,1,0,0,2013,5,31,4818.301
4,421,1,0,0,1,0,0,2014,12,11,4409.9707
3,389,1,0,0,1,0,0,2013,3,13,3816.8606
6,1243,1,0,0,1,0,0,2013,3,9,9718.263
7,0,0,0,0,1,0,0,2015,1,18,4.4946294
4,614,1,1,0,1,0,0,2013,12,19,6976.7583
7,0,0,0,0,1,0,0,2015,4,26,-33.91699
5,2030,1,1,0,1,0,0,2013,9,13,15031.866
7,0,0,0,0,1,0,0,2014,6,22,-3.0196261
2,294,1,1,0,1,0,0,2013,1,8,3485.6162
7,0,0,0,0,1,0,0,2014,5,11,-3.244207
1,586,1,0,1,1,0,0,2014,12,29,5922.1826
2,815,1,1,1,1,0,0,2013,10,22,7662.705
2,475,1,0,1,1,0,0,2013,12,24,4370.403
1,541,1,0,0,1,0,0,2015,4,20,5133.2676
6,576,1,0,0,1,0,0,2014,5,31,5784.319
7,0,0,0,0,1,0,0,2014,4,13,4.1109366
7,0,0,0,0,1,0,0,2014,3,23,11.8609915
3,1070,1,1,0,1,0,0,2013,12,18,11959.088
5,686,1,1,0,1,0,0,2014,1,10,6799.314
3,869,1,1,0,1,0,0,2013,10,9,8203.636
2,437,1,1,1,1,0,0,2013,5,28,5122.1143
3,875,1,1,1,1,0,0,2013,7,31,9180.513
3,815,1,1,1,1,0,0,2013,5,29,8558.534
6,788,1,0,0,1,0,0,2014,8,9,6570.526
7,0,0,0,0,1,0,0,2013,1,13,7.9531693
7,0,0,0,0,1,0,0,2014,11,9,3.2324164
4,458,1,0,1,1,0,0,2014,8,14,4304.173
5,699,1,1,0,1,0,0,2014,6,20,6835.998
7,0,0,0,0,1,0,0,2015,5,31,-9.362787
2,641,1,0,0,1,0,0,2014,5,13,5588.6245
7,0,0,0,0,1,0,0,2013,10,27,5.61914
5,635,1,0,0,1,0,0,2015,6,26,5961.69
5,1010,1,1,0,1,0,0,2013,8,30,9492.506
6,566,1,0,0,1,0,0,2014,2,1,5836.21
6,669,1,0,0,1,0,0,2013,12,7,6499.4966
5,355,1,0,0,1,0,0,2015,6,12,3757.7097
6,358,1,0,0,1,0,0,2014,10,11,3298.624
5,996,1,0,0,1,0,0,2014,10,31,8893.927
1,823,1,0,1,1,0,0,2015,7,6,7734.807
4,979,1,0,0,1,0,0,2015,3,12,7614.407
6,513,1,0,0,1,0,0,2013,9,28,4988.989
3,574,1,0,1,1,0,0,2015,4,8,5370.2446
1,1225,1,1,0,1,0,0,2013,9,23,10782.626
6,622,1,0,0,1,0,0,2014,3,29,6277.19
7,0,0,0,0,1,0,0,2014,11,23,-17.174936
5,844,1,0,0,1,0,0,2015,2,27,7645.297
1,744,1,0,0,1,0,0,2013,11,25,6591.5713
3,1401,1,1,0,1,0,0,2013,11,6,11637.679
6,1067,1,0,0,1,0,0,2015,1,3,8905.415
2,0,0,1,0,0,1,0,2015,1,6,-79.76498
4,375,1,1,0,1,0,0,2013,3,7,4170.301
5,629,1,0,1,1,0,0,2014,4,25,5543.188
7,0,0,0,0,1,0,0,2014,3,16,-8.933059
5,995,1,1,0,1,0,0,2014,10,24,8479.409
5,498,1,1,0,1,0,0,2015,1,30,5780.8457
5,691,1,1,0,1,0,0,2014,1,24,6745.1104
3,661,1,1,0,1,0,0,2014,10,8,6678.2344
2,582,1,1,0,1,0,0,2014,1,21,6258.557
1,519,1,1,0,1,0,0,2014,9,29,5945.1016
2,351,1,1,1,1,0,0,2014,7,29,4147.2056
7,0,0,0,0,1,0,0,2014,1,12,8.467406
1,300,1,0,0,1,0,0,2014,2,10,3056.0774
5,533,1,0,0,1,0,0,2014,6,27,5094.899
3,582,1,1,1,1,0,0,2013,6,19,5999.339
7,0,0,0,0,1,0,0,2013,11,17,15.762744
1,1219,1,1,0,1,0,0,2014,5,5,11634.493
6,1960,1,0,0,1,0,0,2013,8,31,14389.212
4,731,1,1,0,1,0,0,2014,11,27,7801.5815
5,633,1,0,1,1,0,0,2015,1,2,5888.82
5,395,1,1,0,1,0,0,2013,1,11,4257.4355
1,549,1,1,0,1,0,0,2014,2,17,6328.113
2,598,1,0,0,1,0,0,2014,1,28,4958.1626
2,369,1,0,0,1,0,0,2014,6,24,3820.0974
4,1162,1,1,1,1,0,0,2015,4,16,10223.527
3,721,1,1,1,1,0,0,2013,7,3,6948.858
2,665,1,1,0,1,0,0,2013,2,19,6740.4653
2,934,1,0,0,1,0,0,2014,9,23,6665.3975
7,0,0,0,0,1,0,0,2015,4,26,-33.91699
3,823,1,1,0,1,0,0,2014,5,7,8137.172
4,1306,1,1,0,1,0,0,2014,1,23,10517.52
7,0,0,0,0,1,0,0,2014,9,14,-15.429402
4,430,1,0,0,1,0,0,2015,1,22,4117.077
1,1537,1,1,1,1,0,0,2014,10,20,13078.733
5,713,1,0,1,1,0,0,2014,8,15,6466.054
7,0,0,0,0,1,0,0,2014,7,27,-22.581272
4,743,1,1,1,1,0,0,2014,4,17,7575.2446
3,1915,1,0,1,1,0,0,2014,7,9,12770.787
2,748,1,1,0,1,0,0,2013,2,5,7397.654
4,1417,1,0,0,1,0,0,2013,8,8,9611.104
4,1056,1,0,0,1,0,0,2013,9,19,7459.785
1,614,1,0,0,1,0,0,2014,5,26,5420.091
6,546,1,0,0,1,0,0,2013,6,15,5353.9053
7,0,0,0,0,1,0,0,2014,9,28,-0.00040483475
7,0,0,0,0,1,0,0,2015,2,22,1.4668319
7,0,0,0,0,1,0,0,2014,9,21,-38.328472
3,497,1,0,0,1,0,0,2015,6,24,4823.6357
2,629,1,0,0,1,0,0,2015,6,9,5660.538
3,757,1,1,0,1,0,0,2015,3,4,7714.872
4,796,1,0,0,1,0,0,2013,1,17,5977.267
1,812,1,1,1,1,0,0,2013,5,13,9069.655
7,0,0,0,0,1,0,0,2014,7,6,-44.547047
4,807,1,1,1,1,0,0,2013,6,20,7603.764
2,721,1,0,0,1,0,0,2013,7,9,5860.9243
6,452,1,0,0,1,0,0,2014,10,4,4392.813
1,964,1,0,1,1,0,0,2014,10,27,7065.7603
6,391,1,0,0,1,0,0,2013,11,16,3737.6042
7,0,0,0,0,1,0,0,2015,5,17,-13.373972
6,2017,1,0,1,1,0,0,2013,7,20,11700.645
1,660,1,0,1,1,0,0,2014,8,11,5751.667
1,419,1,0,0,1,0,0,2013,11,11,4138.2114
1,658,1,1,0,1,0,0,2015,4,27,7717.628
1,829,1,0,0,1,0,0,2013,1,14,6224.86
5,759,1,1,0,1,0,0,2013,5,31,8327.037
1,1379,1,1,0,1,0,0,2013,4,29,12549.522
1,602,1,0,0,1,0,0,2015,4,20,5270.9565
3,693,1,1,0,1,0,0,2014,7,30,7757.096
3,0,0,1,0,0,1,0,2013,5,1,-43.60469
3,1347,1,0,0,1,0,0,2013,3,13,9665.263
4,648,1,0,1,1,0,0,2014,8,14,5537.7783
6,502,1,0,0,1,0,0,2013,8,31,4938.3027
7,0,0,0,0,1,0,0,2013,12,22,7.9687886
4,587,1,0,0,1,0,0,2014,6,26,5122.436
3,959,1,0,0,1,0,0,2013,10,2,7390.7305
4,613,1,0,0,1,0,0,2015,6,11,5587.3247
4,584,1,1,0,1,0,0,2015,5,7,6176.2944
2,813,1,0,0,1,0,0,2015,7,21,6701.996
6,481,1,0,0,1,0,0,2015,2,14,4817.023
3,620,1,1,0,1,0,0,2013,6,5,6226.014
4,506,1,1,0,1,0,0,2013,1,10,5292.561
4,437,1,1,0,1,0,0,2013,3,21,4684.867
3,657,1,1,0,1,0,0,2013,10,9,6702.6143
4,0,0,0,0,0,1,0,2014,5,29,-0.3911941
1,1284,1,1,1,1,0,0,2013,8,12,12389.964
5,957,1,1,0,1,0,0,2015,4,17,8998.748
4,0,0,0,1,0,1,0,2015,1,1,-44.970337
7,0,0,0,0,1,0,0,2013,11,3,33.540688
7,0,0,0,0,1,0,0,2014,4,13,4.1109366
7,0,0,0,0,1,0,0,2013,11,10,-7.323892
1,1535,1,1,1,1,0,0,2013,8,12,14600.516
4,0,0,0,0,0,1,0,2013,10,3,40.924118
6,582,1,0,0,1,0,0,2015,5,30,6351.4487
4,747,1,1,1,1,0,0,2015,4,2,8468.606
3,651,1,1,1,1,0,0,2014,8,20,6538.949
6,888,1,0,0,1,0,0,2014,10,25,7140.976
2,611,1,1,0,1,0,0,2015,6,2,6971.237
7,0,0,0,0,1,0,0,2013,4,28,6.8824906
5,881,1,1,0,1,0,0,2013,2,8,7880.7114
7,0,0,0,0,1,0,0,2014,3,2,3.9717228
6,136,1,0,0,1,0,0,2015,6,27,1249.7881
5,775,1,0,0,1,0,0,2015,4,24,6723.765
6,413,1,0,0,1,0,0,2013,7,20,3899.942
5,679,1,1,0,1,0,0,2013,12,20,7819.601
6,649,1,0,0,1,0,0,2015,5,9,6521.9272
5,826,1,1,0,1,0,0,2014,11,7,7810.644
3,651,1,1,1,1,0,0,2014,6,4,6901.155
2,1098,1,1,0,1,0,0,2013,10,8,9822.319
6,958,1,0,0,1,0,0,2013,8,31,8807.551
4,479,1,0,1,1,0,0,2014,4,24,4429.227
7,0,0,0,0,1,0,0,2014,5,18,8.282148
3,947,1,1,0,1,0,0,2013,5,29,8728.239
3,769,1,0,0,1,0,0,2013,6,12,6181.0
4,587,1,1,1,1,0,0,2013,8,1,6338.8926
5,940,1,1,0,1,0,0,2013,1,11,8209.879
6,1023,1,0,0,1,0,0,2013,10,26,7940.2324
4,552,1,0,1,1,0,0,2015,4,9,5141.0366
4,727,1,0,1,1,0,0,2013,10,17,5775.0083
6,1023,1,0,0,1,0,0,2014,11,1,8674.819
3,454,1,0,0,1,0,0,2013,1,30,4408.094
6,849,1,0,0,1,0,0,2014,3,1,7959.4487
6,507,1,0,0,1,0,0,2014,3,1,5087.7036
1,604,1,0,0,1,0,0,2015,1,19,5067.5264
1,582,1,0,0,1,0,0,2013,9,2,5194.4097
3,646,1,0,1,1,0,0,2014,7,23,5459.363
2,812,1,1,0,1,0,0,2014,12,2,9023.885
6,707,1,0,0,1,0,0,2015,7,11,6816.0728
1,560,1,0,1,1,0,0,2013,9,2,5209.3545
6,547,1,0,0,1,0,0,2014,11,8,5468.1743
3,440,1,1,0,1,0,0,2014,6,4,5220.3716
4,373,1,0,0,1,0,0,2013,1,31,3906.3599
3,370,1,1,1,1,0,0,2014,10,8,4297.2935
2,650,1,0,0,1,0,0,2013,11,26,5865.6553
5,379,1,1,0,1,0,0,2015,5,8,4517.9224
5,809,1,1,0,1,0,0,2013,4,26,7243.9023
1,505,1,1,1,1,0,0,2013,7,15,6103.2837
5,622,1,1,1,1,0,0,2014,8,8,6278.072
4,463,1,0,1,1,0,0,2013,1,3,4412.2466
6,444,1,0,0,1,0,0,2014,8,9,4246.714
2,448,1,1,0,1,0,0,2013,1,22,5121.3047
2,1177,1,1,0,1,0,0,2014,10,7,10120.343
3,2507,1,1,0,1,0,0,2014,11,12,16278.179
3,434,1,1,0,1,0,0,2015,3,18,5234.062
6,233,1,0,0,1,0,0,2015,4,25,1920.2847
1,2139,1,1,0,1,0,0,2013,7,1,18038.465
6,1228,1,0,0,1,0,0,2013,12,7,10308.823
7,0,0,0,0,1,0,0,2015,6,14,10.407396
5,448,1,0,1,1,0,0,2014,4,25,4221.7544
1,930,1,1,0,1,0,0,2013,4,29,9549.308
4,619,1,1,1,1,0,0,2015,7,16,6367.681
2,1668,1,1,1,1,0,0,2014,1,7,14199.955
4,731,1,0,0,1,0,0,2015,3,26,6186.1646
1,1054,1,0,0,1,0,0,2014,4,7,8021.9746
7,0,0,0,0,1,0,0,2013,8,4,-33.742794
6,664,1,0,0,1,0,0,2015,1,24,6380.897
5,0,0,1,0,0,1,0,2014,10,3,-6.694175
4,654,1,0,0,1,0,0,2015,3,26,5828.68
3,779,1,0,0,1,0,0,2013,10,30,6661.6157
7,0,0,0,0,1,0,0,2014,5,4,6.6915016
2,395,1,1,1,1,0,0,2015,6,2,5133.9014
5,460,1,0,0,1,0,0,2015,7,24,4830.5693
1,539,1,0,1,1,0,0,2014,8,25,4876.585
4,2129,1,1,0,1,0,0,2013,12,19,17596.242
3,487,1,0,0,1,0,0,2014,1,29,4618.542
7,0,0,0,0,1,0,0,2014,8,24,-19.235113
6,657,1,0,0,1,0,0,2014,3,8,6142.6055
6,330,1,0,0,1,0,0,2015,1,24,3143.9133
6,436,1,0,0,1,0,0,2015,1,10,4369.3267
7,0,0,0,0,1,0,0,2015,6,7,-16.82458
1,652,1,0,0,1,0,0,2013,1,14,5357.229
1,633,1,1,0,1,0,0,2013,3,4,7221.4175
5,430,1,0,0,1,0,0,2014,4,25,4066.5251
4,698,1,1,0,1,0,0,2015,5,21,7004.3135
5,492,1,0,1,1,0,0,2014,10,17,4488.25
5,710,1,0,1,1,0,0,2014,7,11,6460.497
1,844,1,0,0,1,0,0,2014,6,23,6741.1895
7,0,0,0,0,1,0,0,2014,8,17,-9.9713545
5,840,1,0,0,1,0,0,2015,3,27,7362.941
1,609,1,0,0,1,0,0,2013,3,11,5304.377
2,743,1,0,0,1,0,0,2014,5,13,6205.647
7,0,0,0,0,1,0,0,2015,1,25,-27.902603
4,488,1,1,0,1,0,0,2014,9,18,4979.967
1,587,1,0,0,1,0,0,2013,11,25,5706.0894
6,532,1,0,0,1,0,0,2013,5,25,5180.243
3,540,1,0,1,1,0,0,2013,7,10,4780.504
3,727,1,0,0,1,0,0,2015,2,25,5925.6055
2,1223,1,0,0,1,0,0,2015,2,10,9310.609
4,888,1,1,0,1,0,0,2013,3,21,7841.057
1,513,1,1,0,1,0,0,2015,1,12,6132.081
1,1214,1,0,1,1,0,0,2013,12,23,12070.669
7,0,0,0,0,1,0,0,2014,3,16,-8.933059
4,564,1,1,0,1,0,0,2015,4,16,6149.1187
2,548,1,1,0,1,0,0,2014,11,25,6293.911
2,692,1,1,0,1,0,0,2013,10,8,7262.2114
7,0,0,0,0,1,0,0,2014,2,2,38.465755
7,0,0,0,0,1,0,0,2013,4,28,6.8824906
6,326,1,0,0,1,0,0,2013,9,28,3084.1519
5,1182,1,0,1,1,0,0,2013,12,27,9654.427
4,937,1,1,0,1,0,0,2013,4,25,7658.1245
3,1082,1,1,1,1,0,0,2013,10,23,8908.695
1,725,1,1,0,1,0,0,2013,9,23,7490.415
1,757,1,0,1,1,0,0,2014,12,22,8174.8467
4,485,1,0,1,1,0,0,2014,4,24,4415.607
5,847,1,1,0,1,0,0,2013,5,3,8159.0146
2,659,1,0,0,1,0,0,2014,2,11,5437.752
3,457,1,0,0,1,0,0,2013,11,13,4358.6914
3,527,1,0,0,1,0,0,2014,6,25,4769.2534
5,787,1,1,0,1,0,0,2013,12,20,8885.297
1,825,1,1,0,1,0,0,2013,2,18,8915.79
7,0,0,0,0,1,0,0,2013,11,17,15.762744
4,877,1,0,0,1,0,0,2013,2,14,6601.0947
4,533,1,0,0,1,0,0,2013,6,13,4759.8804
5,527,1,0,0,1,0,0,2015,6,26,5185.5596
7,0,0,0,0,1,0,0,2014,5,11,-3.244207
1,3075,1,0,0,1,0,0,2015,6,8,15831.899
2,642,1,1,0,1,0,0,2014,9,30,7279.7207
7,0,0,0,0,1,0,0,2015,3,15,25.823246
5,672,1,1,0,1,0,0,2013,12,6,6931.1597
1,0,0,0,0,0,1,0,2013,5,20,-36.1471
6,759,1,0,0,1,0,0,2013,5,18,6690.7363
4,1451,1,1,0,1,0,0,2014,3,20,11078.277
1,894,1,0,0,1,0,0,2014,1,27,6581.8
7,0,0,0,0,1,0,0,2013,8,11,-7.968629
3,785,1,1,1,1,0,0,2013,7,17,7497.6704
6,567,1,0,0,1,0,0,2014,10,11,5385.6924
5,731,1,1,0,1,0,0,2013,4,12,6981.9497
5,984,1,1,0,1,0,0,2013,1,25,8537.127
4,701,1,1,0,1,0,0,2013,11,21,6809.5684
5,939,1,1,0,1,0,0,2013,12,20,10497.465
6,1065,1,0,0,1,0,0,2014,6,21,8352.815
4,305,1,0,0,1,0,0,2014,2,27,3249.9492
4,576,1,0,1,1,0,0,2015,5,28,5774.437
1,354,1,1,1,1,0,0,2014,6,16,4877.898
5,1038,1,1,0,1,0,0,2014,10,24,8646.497
5,895,1,1,0,1,0,0,2014,6,20,8222.808
7,0,0,0,0,1,0,0,2015,3,1,14.486419
7,0,0,0,0,1,0,0,2015,4,12,-8.486731
3,616,1,0,0,1,0,0,2013,5,22,5350.7495
5,469,1,0,0,1,0,0,2014,6,27,4631.4795
2,656,1,1,1,1,0,0,2014,8,5,7100.1943
1,534,1,1,0,1,0,0,2015,6,29,6978.8496
3,695,1,0,1,1,0,0,2014,6,11,6248.1562
4,1574,1,0,1,1,0,0,2013,4,4,10809.853
7,0,0,0,0,1,0,0,2015,6,7,-16.82458
6,820,1,0,0,1,0,0,2015,1,17,7455.848
2,855,1,0,1,1,0,0,2014,10,28,6623.7476
1,1434,1,1,1,1,0,0,2015,1,5,13675.149
6,238,1,0,0,1,0,0,2015,4,18,2271.6978
3,394,1,1,0,1,0,0,2014,4,2,4635.585
3,1130,1,1,1,1,0,0,2015,4,1,12094.154
2,880,1,0,0,1,0,0,2015,6,23,6944.5356
6,922,1,0,0,1,0,0,2014,7,12,7684.669
6,666,1,0,0,1,0,0,2014,9,20,5878.9834
5,1013,1,0,1,1,0,0,2015,1,2,8929.666
3,1409,1,1,0,1,0,0,2014,4,2,11668.639
7,0,0,0,0,1,0,0,2015,4,12,-8.486731
2,812,1,0,0,1,0,0,2014,2,25,5941.137
6,480,1,0,0,1,0,0,2015,5,30,5305.7485
3,330,1,0,1,1,0,0,2014,12,31,3276.4321
2,564,1,0,0,1,0,0,2013,10,15,4883.294
1,1666,1,0,0,1,0,0,2014,1,13,10889.471
7,0,0,0,0,1,0,0,2013,9,15,-1.9735644
3,672,1,0,1,1,0,0,2015,4,8,5911.805
2,699,1,0,1,1,0,0,2013,10,29,5579.195
1,723,1,0,0,1,0,0,2015,6,8,6517.112
2,600,1,1,1,1,0,0,2014,7,29,6822.032
1,1166,1,0,0,1,0,0,2014,12,8,9167.546
1,1306,1,1,0,1,0,0,2014,6,30,14141.497
